OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3289,Eagle - Above Two Elk,River/Stream,"Drive south on Hwy 24 about 4.1 miles from the I-70/Hwy 24 junction, through Minturn (toward Leadville) to a point just north of the Two Elk/Eagle River confluence.  On the river side of the road are several cottonwood trees and space to park a vehicle.  This location is about 200 to 300 feet north of the effluent pipe from the Eagle Mine waste water treatment plant.",14010003,,,,,39.5639000000,-106.4016000000,160000,,,Interpolation-Map,NAD83,8019,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3290,Eagle - Above Minturn (4),River/Stream,,14010003,,,,,39.5739920200,-106.4102434000,160000,,,Interpolation-Map,NAD83,7900,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3291,Eagle - USGS Boneyard,River/Stream,"Drive south about 3.1 miles from the I-70/Hwy 24 jct on Hwy 24 through Minturn (toward Leadville). At this distance, look for paved rd on left (east) side of rd leading to the river.  Gate across this rd about 50' from the hwy.  Walk though gate to end of rd, turn right and walk another 150-200' to break in old barb wire fence on the left (east). The sample site is down the slope at the river's edge.",14010003,,,,,39.5775000000,-106.4128000000,160000,,,Interpolation-Map,NAD83,7912,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3292,Eagle - Below Minturn (5),River/Stream,"From the town of Minturn, travel northwest approx 1.5 mi on US Hwy 24 to a small road crossing the Eagle River.  Sample under bridge of the small road.",14010003,,,,,39.5994531300,-106.4367900000,160000,,,Interpolation-Map,NAD83,7790,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3293,Eagle - Arrowhead (6),River/Stream,,14010003,,,,,39.6363000000,-106.5437000000,160000,,,Interpolation-Map,NAD83,7190,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-33,Arkansas - 9th St Br,River/Stream,"From Hwy 50, heading west, drive to 9th Street.  Turn South. Go over bridge, turn left on Sell Ave. ~.4 mi.  Park at River Walk parking lot.  Walk East on trail ~.15 mi to first handicap parking.  Look upstream and you will see drainage culvert on the North side of the bank.",11020002,,,,,38.4394554500,-105.2327810000,160000,,,Interpolation-Map,NAD83,5300,ft,,,Topographic Map Interpolation,SEALV,US,08,043,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-332,Surface Cr - At Cedaredge HS,River/Stream,"As you come into town (driving from Delta South to North), turn right on S.E Independence Avenue (right after gas station).  The high school is located at the end of this avenue.  You will cross Surface Creek en route.  The easiest way to get to the station will be a left turn (North) on Stonebrook Drive.  Travel approx 0.25 miles until you reach Sandstone Ct (east side of street) which is undeveloped and right next to the high school.  The station will be located directly West of Sandstone Ct. (through the trees to the creek).  There is a green drain pipe that crosses the path next to the creek.",14020005,,,,,38.8944000000,-107.9231000000,160000,,,Interpolation-Map,NAD83,6127,ft,,,Topographic Map Interpolation,SEALV,US,08,029,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3331,Bear Cr - Bear Creek Rd,River/Stream,,11020003,,,,,38.8206800000,-104.8915600000,160000,,,Interpolation-Map,NAD83,11195,ft,,,Topographic Map Interpolation,SEALV,US,08,041,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-336,Dallas Cr - CR 24 Blw Pleasant V Cr,River/Stream,"From Ridgeway, W on HWY 62, turn R on CR 24 (Loghill), N on CR 24 at T go left, turn left at next intersection stay on CR24, go S pass a barn on right, stop at Bridge beyond, sample upstream (W) side.  This CR24 crossing is #2 of 4 and below Pleasant Valley Cr",14020006,,,,,38.1721880000,-107.7919000000,160000,,,Interpolation-Map,NAD83,7245,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3372,Lincoln Cr - Ruby Mine adit Runoff S2,Mine/Mine Discharge Tailings Pile,"From LC6 and the end of Lincoln Creek Rd (USFS Rd 102) head back down the road towards Grizzly Reservoir for approximately 0.2 miles where you will find mine drainage running across the road. About 150 feet down the road you will find another stream of mine runoff flowing across the road, the collection site is directly upstream from the road.",14010004,,,,,39.0203200000,-106.6089410000,160000,,,Interpolation-Map,NAD83,11237,ft,,,Topographic Map Interpolation,SEALV,US,08,097,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3387,Lincoln Cr - Grizzly Res E Shore Abv Diversion GR2,Reservoir,"Roughly 0.1 miles from Grizzly Reservoir dam the road will split, left continues up Lincoln Creek Rd (USFS Rd 102) but stay right and go thru the gate (which says private). You will end up in an equipment parking lot where you should be able to identify a path that terminates in the reservoir where it appears a hatchery truck could easily back up to in order to stock fish.",14010004,,,,,39.0787360000,-106.6134580000,160000,,,Interpolation-Map,NAD83,10400,ft,,,Topographic Map Interpolation,SEALV,US,08,097,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-34,Arkansas - Parkdale,River/Stream,"From the west side of Canon City, travel west 8 mi on US Hwy 50 to bridge crossing the Arkansas River.  Sample at gaging station on north side of bridge.",11020001,,,,,38.4871000000,-105.3740000000,160000,,,Interpolation-Map,NAD83,5720,ft,,,Topographic Map Interpolation,SEALV,US,08,043,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-341,La Plata - Abv Long Hollow Cr,River/Stream,"Travel S on Hwy 140 from Durango off Hwy 160 some 20 mi, S on Hwy 141 another 15 mi, when Cr crosses Hwy sample W of hwy",14080105,,,,,37.0535958200,-108.1822340000,160000,,,Interpolation-Map,NAD83,6189,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3431,Animas - Below Lightner Cr,River/Stream,,14080104,,,,,37.2676000000,-107.8856000000,160000,,,Interpolation-Map,NAD83,6467,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-347,Cow Cr - Abv Conf Uncompahgre,River/Stream,"From Hwy 62 & 550 in Ridgeway, travel 8.1 mi N on 550 to the Pa Co Chu Puk Ridgeway St Pk entrance. Turn left, follow rd to Loop G campgrd, Park at N end, walk N to picnic shelter, turn left to trail NW to river, walk to river, turn right Cow Cr and go upstream 30 yds to where not braided, sample",14020006,,,,,38.2520310000,-107.7638230000,160000,,,Interpolation-Map,NAD83,6600,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3500,Hatchery - Durango Pumphouse,Seep,,14080104,,,,,37.2816000000,-107.8738000000,160000,,,Interpolation-Map,NAD83,6503,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3501,Hatchery - Durango Freeflow,Seep,,14080104,,,,,37.2816000000,-107.8738000000,160000,,,Interpolation-Map,NAD83,6503,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-354,Fountain Cr - 21st St Br,River/Stream,behind the Angler's Covey store across from S 20th Street,11020003,,,,,38.8405950000,-104.8578100000,160000,,,Interpolation-Map,NAD83,6031,ft,,,Topographic Map Interpolation,SEALV,US,08,041,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-355,Arkansas - Ecosystems LC,River/Stream,"In Salida, on Hwy 50, find State St, go across the street, SW Conservation Corp and hotel and river is behind those buildings, Ecosystems Learning Center is building a bridge and meeting area there",11020001,,,,,38.5227160000,-105.9948320000,160000,,,Interpolation-Map,NAD83,7077,ft,,,Topographic Map Interpolation,SEALV,US,08,015,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-356,Spring Cr - Bridge at Lesher MS,River/Stream,"From Lesher Middle School in Fort Collins, turn right on Prospect off of Stover St.Turn left immediately on Stover street to the south. Go approximately 2 blocks to the bridge over Spring Creek. The sample site is just below the bridge on the downstream side of the bridge.",10190007,,,,,40.5641000000,-105.0674000000,160000,,,Interpolation-Map,NAD83,4966,ft,,,Topographic Map Interpolation,SEALV,US,08,069,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3576,Animas - Hatchery,River/Stream,"From the junction of HWY 160/550 in Durango, travel north on 550 (Main Avenue) to 15th St.  Turn right, then left at the rail road tracks.  Continue through Rotary Park to pedestrian bridge over the Animas River.",14080104,,,,,37.2813000000,-107.8733000000,160000,,,Interpolation-Map,NAD83,6489,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3577,Animas - 32nd St,River/Stream,"From the junction of 160/550 in Durango, travel north on 550 (Main Avenue) to 32nd St.  Turn Right onto 32nd St.  Proceed across the bridge and turn Left onto River Bend Rd.  Sample upstream of the bridge.",14080104,,,,,37.3001000000,-107.8691000000,160000,,,Interpolation-Map,NAD83,6524,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3579,Animas - Above A72,River/Stream,"Travel North on HWY 550 to Silverton, take the first right off of 550 just before the 550/110 split and town (dirt road).  Travel about five tenths of a mile up and sample.",14080104,,,,,37.7942000000,-107.6689400000,160000,,,Interpolation-Map,NAD83,9217,ft,,,Topographic Map Interpolation,SEALV,US,08,111,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3580,Red Mtn Cr - Idarado Compliance,River/Stream,Travel north on HWY 550 towards Ouray.  Turn right off of 550 onto Ouray CR 20D--Ironton Park.  Follow the dirt road along the river for about three tenths of a mile to the inlet circle part of the road.,14020006,,,,,37.9382000000,-107.6729000000,160000,,,Interpolation-Map,NAD83,10320,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3582,Uncompahgre - Abv Red Mtn Conf,River/Stream,"Travel north on HWY 550 towards Ouray.  Turn right onto Engineer Mountain Road (Ouray CR 18), sample right above where the river goes under the highway.",14020006,,,,,37.9883000000,-107.6496000000,160000,,,Interpolation-Map,NAD83,8797,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3586,Uncompahgre - USGS Gauge,River/Stream,"Travel north on HWY 550 to Ouray.  Turn left on 7th Avenue and then right on Ouray CR 17.  Proceed down CR 17 to the USGS Gauge (there is a pedestrian bridge right by it and you can see HWY 550 from the site). Station is to your right, on Uncompahgre River.",14020006,,,,,38.0359000000,-107.6789000000,160000,,,Interpolation-Map,NAD83,7631,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3590,Animas - High Br,River/Stream,Travel south on HWY 550/160 to the La Plata County Humane Society on the right side of the road right after  crossing the 550/160 bridge and where HWY 3 splits off to the left.  Drive down the dirt road to the river.,14080104,,,,,37.2355000000,-107.8691000000,160000,,,Interpolation-Map,NAD83,6392,ft,,,Topographic Map Interpolation,SEALV,US,08,067,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3611,Animas - A72,River/Stream,,14080104,,,,,37.7899300000,-107.6675600000,160000,,,Interpolation-Map,NAD83,9201,ft,,,Topographic Map Interpolation,SEALV,US,08,111,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3636,Rio Grande - LaGarita Br,River/Stream,,13010001,,,,,37.7774000000,-106.8363000000,160000,,,Interpolation-Map,NAD83,8464,ft,,,Topographic Map Interpolation,SEALV,US,08,079,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3681,Mill Cr - Mill Cr At Dumont,River/Stream,,10190004,,,,,39.7650070000,-105.6015600000,160000,,,Interpolation-Map,NAD83,7933,ft,,,Topographic Map Interpolation,SEALV,US,08,019,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3682,Silver Cr - Silver Cr At Mouth,River/Stream,,10190004,,,,,39.8032330000,-105.6398380000,160000,,,Interpolation-Map,NAD83,9556,ft,,,Topographic Map Interpolation,SEALV,US,08,019,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3683,Russell G - Russel Gulch At Mouth,River/Stream,,10190004,,,,,39.7639000000,-105.4471960000,160000,,,Interpolation-Map,NAD83,8537,ft,,,Topographic Map Interpolation,SEALV,US,08,047,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3690,Clear Cr - Above Gravel Pit at I-70 & 6,River/Stream,,10190004,,,,,39.7460700000,-105.4368700000,160000,,,Interpolation-Map,NAD83,7224,ft,,,Topographic Map Interpolation,SEALV,US,08,019,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3691,Clear Cr - Below Mayhem Gulch,River/Stream,,10190004,,,,,39.7339700000,-105.3698700000,160000,,,Interpolation-Map,NAD83,6753,ft,,,Topographic Map Interpolation,SEALV,US,08,059,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3830,Bennett Gulch - Creek G1,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3949650000,-106.3288150000,160000,,,Interpolation-Map,NAD83,10095,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3831,Bennett Gulch - Below Culvert,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3954130000,-106.3187900000,160000,,,Interpolation-Map,NAD83,9847,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3832,Bennett Gulch - Below Fen 1 & 2,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3934370000,-106.3205650000,160000,,,Interpolation-Map,NAD83,9892,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3833,Bennett Gulch - Fen 1,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3934800000,-106.3207740000,160000,,,Interpolation-Map,NAD83,9895,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3834,Bennett Gulch - Fen 2,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3934370000,-106.3205650000,160000,,,Interpolation-Map,NAD83,9891,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3835,Bennett Gulch - Below Fen 3 & 4,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch",14010003,,,,,39.3939560000,-106.3200980000,160000,,,Interpolation-Map,NAD83,9872,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3836,Bennett Gulch - Fen 3,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch. Parking coordinates: 13S 0386470,4361068.",14010003,,,,,39.3938590000,-106.3199450000,160000,,,Interpolation-Map,NAD83,9875,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3837,Bennett Gulch - Fen 4,River/Stream,"From the town of Minturn, head east on Hwy 24 for approximately 17 miles. On the right, there will be a sharp dirt pull off. Park here to hike to stations along Bennett Gulch. Parking coordinates: 13S 0386470,4361068.",14010003,,,,,39.3937690000,-106.3199090000,160000,,,Interpolation-Map,NAD83,9888,ft,,,Topographic Map Interpolation,SEALV,US,08,037,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3846,E Mancos - E. Mancos at Samson Diversion,River/Stream,"From E of Mancos on Hwy 160, take Rd 44 to Echo Basin. Turn R on RD L .Turn R at 1st driveway on right. Park at Brown family cabin.  Samson diversion located S of Brown family cabin.",14080107,,,,,37.3704000000,-108.2318000000,160000,,,Interpolation-Map,NAD83,7476,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3847,Middle Mancos - Mid Mancos Abv Conf Mancos at Rd L,River/Stream,"From E of Mancos on Hwy 160, take Rd 44 to Echo Basin. Turn R on RD L heading W approx. 0.3 miles. Middle Mancos intersects RD L. Sample site is on the L side of the road",14080107,,,,,37.3716000000,-108.2334000000,160000,,,Interpolation-Map,NAD83,7461,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3848,Mancos - Mid Mancos At Viets Diversion,River/Stream,"Heading W on CO HWY 160 Business from Mancos, turn L approx. 0.2 miles past Western Excelsior plant entrance onto access road. Follow access road approx. 0.4 to the end at Viets Diversion headgate. Cross fence to the S to river and the sample site.",14080107,,,,,37.3411000000,-108.3040000000,160000,,,Interpolation-Map,NAD83,6935,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3849,Chicken Creek - At Chicken Cr,River/Stream,"Heading W on CO HWY 160 from Mancos, turn L on RD 39. Turn L into second driveway (Alexander property-8748 RD 39).  Site is located approx. 45 yds S of driveway on the E side of bridge.",14080107,,,,,37.3367000000,-108.3231000000,160000,,,Interpolation-Map,NAD83,6836,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3850,Mancos - Abv Mud Cr,River/Stream,"Heading W on CO HWY 160 from Mancos, turn L on RD 38. Go approx. 2 miles then turn L at RD F. Sample site is on S side of RD F bridge.",14080107,,,,,37.2979000000,-108.3640000000,160000,,,Interpolation-Map,NAD83,6529,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3851,Mud Cr - Mud Creek Abv conf Mancos at Rds 37/38,River/Stream,"Heading W on CO HWY 160 from Mancos, turn L on RD 38. Travel approx. 2.5 miles to intersect of RD 38 and 37 (gravel road open seasonally). Sample site is 200 ft. E of intersection.",14080107,,,,,37.2952000000,-108.3664000000,160000,,,Interpolation-Map,NAD83,6517,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3852,W Mancos - Abv Town Diversion,River/Stream,,14080107,,,,,37.3747200000,-108.2561600000,160000,,,Interpolation-Map,NAD83,7428,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-392,Uncompahgre - Potters Ranch,River/Stream,"3.7 miles south of the light Hwy 550 at Ridgeway, is turnoff for Potter's Ranch. Turn west off of Hwy 550 onto CR 3A and travel about 1/2 mile to bridge.  Sample upstream side of bridge.",14020006,,,,,38.1190934500,-107.7331556000,160000,,,Interpolation-Map,NAD83,7020,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-393,Uncompahgre - Below Ridgway Res,River/Stream,"16.5 miles north of Ouray on Hwy 550. Turn at Paco Chu Puck State Pk below Ridgeway Reservoir. Travel on One way park rd to first left or sign saying picnic/walk area (continuing straight takes you to restrooms), follow road down past fish cleaning station to walking bridge (only one).  Sometimes gates are open and you can drive closer than other times.",14020006,,,,,38.2442236900,-107.7632808000,160000,,,Interpolation-Map,NAD83,6980,ft,,,Topographic Map Interpolation,SEALV,US,08,091,,,,,,,,,,STORET
